"MSNDATE","THEATER","COUNTRY_FLYING_MISSION","NAF","UNIT_ID","AIRCRAFT_NAME","AC_ATTACKING","TAKEOFF_BASE","TAKEOFF_COUNTRY","TAKEOFF_LATITUDE","TAKEOFF_LONGITUDE","TGT_COUNTRY","TGT_LOCATION","TGT_LATITUDE","TGT_LONGITUDE","TONS_HE","TONS_IC","TONS_FRAG","TOTAL_TONS"
03/25/1944,"PTO","USA","5 AF","498 BS","B25",6,,,,,"NEW GUINEA","WEWAK",-3.583333333,143.6666667,8,0,0,8
03/30/1944,"PTO","USA","5 AF","405 BS","B25",6,,,,,"NEW GUINEA","TADJMI",-3.166666667,142.4166667,8,0,0,8
03/30/1944,"PTO","USA","5 AF","822 BS","B25",6,,,,,"NEW GUINEA","TADJI",-3.166666667,142.4166667,8,0,0,8
04/01/1944,"PTO","USA","5 AF","71 BS","B25",6,,,,,"NEW GUINEA","TADJI",-3.166666667,142.4166667,8,0,0,8
04/01/1944,"PTO","USA","5 AF","498 BS","B25",6,,,,,"NEW GUINEA","TADJMI",-3.166666667,142.4166667,8,0,0,8
04/01/1944,"PTO","USA","5 AF","501 BS","B25",6,,,,,"NEW GUINEA","TADJI",-3.166666667,142.4166667,8,0,0,8
04/09/1944,"PTO","USA","5 AF","405 BS","B25",6,,,,,"NEW GUINEA","TADJI",-3.166666667,142.4166667,8,0,0,8
04/09/1944,"PTO","USA","5 AF","71 BS","B25",6,,,,,"NEW GUINEA","TADJI",-3.166666667,142.4166667,8,0,0,8
04/22/1944,"PTO","USA","5 AF","822 BS","B25",6,,,,,"NEW GUINEA","HANSA BAY",-4.166666667,144.9166667,8,0,0,8
04/12/1944,"PTO","USA","5 AF","71 BS","B25",6,,,,,"NEW GUINEA","HOLLANDIA",-2.5,140.75,8,0,0,8
04/12/1944,"PTO","USA","5 AF","822 BS","B25",6,,,,,"NEW GUINEA","HOLLANDIA",-2.5,140.75,8,0,0,8
04/12/1944,"PTO","USA","5 AF","823 BS","B25",6,,,,,"NEW GUINEA","HOLLANDIA",-2.5,140.75,8,0,0,8
04/15/1944,"PTO","USA","5 AF","405 BS","B25",6,,,,,"NEW GUINEA","TADJMI",-3.166666667,142.4166667,8,0,0,8
04/18/1944,"PTO","USA","5 AF","531 BS","B24",6,,,,,"NEW GUINEA","BABO",-2.583333333,133.4166667,8,0,0,8
04/18/1944,"PTO","USA","5 AF","528 BS","B24",6,,,,,"NEW GUINEA","MOEMI RIVER",-1.5,134.0833333,8,0,0,8
04/18/1944,"PTO","USA","5 AF","530 BS","B24",6,,,,,"NEW GUINEA","MANOKWARI",-0.833333333,134.0833333,8,0,0,8
04/21/1944,"PTO","USA","5 AF","531 BS","B24",6,,,,,"NEW GUINEA","NAMBER",-1.083333333,134.8333333,8,0,0,8
04/21/1944,"PTO","USA","5 AF","529 BS","B24",6,,,,,"NEW GUINEA","NAMBER",-1.083333333,134.8333333,8,0,0,8
04/21/1944,"PTO","USA","5 AF","71 BS","B25",6,,,,,"NEW GUINEA","TADJI",-3.166666667,142.4166667,8,0,0,8
04/21/1944,"PTO","USA","5 AF","405 BS","B25",6,,,,,"NEW GUINEA","KUNAI",-6.633333333,146.6333333,8,0,0,8
04/22/1944,"PTO","USA","5 AF","405 BS","B25",6,,,,,"NEW GUINEA","HANSA BAY",-4.166666667,144.9166667,8,0,0,8
04/24/1944,"PTO","USA","5 AF","823 BS","B25",6,,,,,"NEW GUINEA","AWAR",-4.166666667,144.8333333,8,0,0,8
04/24/1944,"PTO","USA","5 AF","405 BS","B25",6,,,,,"NEW GUINEA","HANSA BAY",-4.166666667,144.9166667,8,0,0,8
05/07/1944,"PTO","USA","5 AF","529 BS","B24",6,,,,,"NEW GUINEA","UTAROM",-3.6166666,133.666666,8,0,0,8
05/11/1944,"PTO","USA","5 AF","822 BS","B25",6,,,,,"NEW GUINEA","WAKOE ISLAND",-1.916666667,139,8,0,0,8
05/11/1944,"PTO","USA","5 AF","823 BS","B25",6,,,,,"NEW GUINEA","WAKOE ISLAND",-1.916666667,139,8,0,0,8
05/11/1944,"PTO","USA","5 AF","405 BS","B25",6,,,,,"NEW GUINEA","WAKOE ISLAND",-1.916666667,139,8,0,0,8
05/14/1944,"PTO","USA","5 AF","71 BS","B25",6,,,,,"NEW GUINEA","WAKDE ISLAND",-1.916666667,139,8,0,0,8
05/15/1944,"PTO","USA","5 AF","823 BS","B25",6,,,,,"NEW GUINEA","WAKDE ISLAND",-1.916666667,139,8,0,0,8
05/15/1944,"PTO","USA","5 AF","822 BS","B25",6,,,,,"NEW GUINEA","WAKDE ISLAND",-1.916666667,139,8,0,0,8
05/15/1944,"PTO","USA","5 AF","498 BS","B25",6,,,,,"NEW GUINEA","SARMI",-1.833333333,138.75,8,0,0,8
05/16/1944,"PTO","USA","5 AF","822 BS","B25",6,,,,,"NEW GUINEA","WAKOE ISLAND",-1.916666667,139,8,0,0,8
05/16/1944,"PTO","USA","5 AF","71 BS","B25",6,,,,,"NEW GUINEA","WAKOE ISLAND",-1.916666667,139,8,0,0,8
05/17/1944,"PTO","USA","5 AF","823 BS","B25",6,,,,,"NEW GUINEA","BAGEISERWAR",-1.916666667,138.8333333,8,0,0,8
05/19/1944,"PTO","USA","5 AF","529 BS","B24",6,,,,,"NEW GUINEA","MANOKWARI",-0.833333333,134.0833333,8,0,0,8
05/21/1944,"PTO","USA","5 AF","530 BS","B24",6,,,,,"NEW GUINEA","MANOKWARI",-0.833333333,134.0833333,8,0,0,8
11/29/1944,"PTO","USA","5 AF","360 BG","B24",6,,,,,"NEW GUINEA","WEWAK",-3.583333333,143.6666667,8,0,0,8
05/26/1944,"PTO","USA","5 AF","530 BS","B24",6,,,,,"NEW GUINEA","MANOKWARI",-0.833333333,134.0833333,8,0,0,8
05/27/1944,"PTO","USA","5 AF","822 BS","B25",6,,,,,"NEW GUINEA","BABO",-2.583333333,133.4166667,8,0,0,8
05/28/1944,"PTO","USA","5 AF","65 BS","B24",6,,,,,"NEW GUINEA","SEROEI",-1.916666667,136.25,8,0,0,8
05/28/1944,"PTO","USA","5 AF","33 BS","B24",6,,,,,"NEW GUINEA","JAPEN ISLAND",-1.75,136.1666667,8,0,0,8
06/08/1944,"PTO","USA","5 AF","528 BS","B24",6,,,,,"NEW GUINEA","NABIRE",-3.333333333,135.5,8,0,0,8
02/22/1943,"PTO","USA","5 AF","405 BS","B25",6,,,,,"NEW GUINEA","WAGAN VILLAGE",-6.833333333,146.8166667,8,0,0,8
06/29/1944,"PTO","USA","5 AF","531 BS","B24",6,,,,,"NEW GUINEA","BABO",-2.583333333,133.4166667,8,0,0,8
07/14/1944,"PTO","USA","5 AF","673 S","A20",6,,,,,"NEW GUINEA","SAURI",-3.583333333,143.5833333,8,0,0,8
07/17/1944,"PTO","USA","5 AF","673 S","A20",6,,,,,"NEW GUINEA","WEWAK",-3.583333333,143.6666667,8,0,0,8
07/31/1942,"PTO","USA","5 AF","19 BG","B17",5,,,,,"NEW GUINEA","GONA WRECK",-8.580698,148.29965,8,0,0,8
04/24/1944,"PTO","USA","5 AF","531 BS","B24",5,,,,,"NEW GUINEA","KAMIRIK",-0.95,134.8,8,0,0,8
05/29/1944,"PTO","USA","5 AF","500 BS","B25",5,,,,,"NEW GUINEA","OAGUA",-3.416666667,143.3333333,8,0,0,8
04/29/1942,"PTO","USA","5 AF","19 BG","B17",4,,,,,"NEW GUINEA","LAE A/D",-6.74143,146.989626,8,0,0,8
05/17/1944,"PTO","USA","5 AF","63 BS","B24",4,,,,,"NEW GUINEA","SAWAR",-1.916666667,138.75,8,0,0,8
12/01/1942,"PTO","USA","5 AF","65 BS","B17",4,,,,,"NEW GUINEA","CAPE WARD HUNT",-8.083333333,148.1666667,8,0,0,8
05/29/1943,"PTO","USA","5 AF","64 BS","B17",4,,,,,"NEW GUINEA","MADANG",-5.25,145.8333333,8,0,0,8
05/13/1944,"PTO","USA","13 AF","31 BS","B24",3,,,,,"NEW GUINEA","BOSNEK",-1.166666667,136.25,8,0,0,8
08/28/1944,"PTO","USA","5 AF","8 FS","P40",2,,,,,"NEW GUINEA","UTAROM",-3.6166666,133.666666,8,0,0,8
11/03/1944,"PTO","USA","5 AF","387 BS","B25",1,,,,,"NEW GUINEA","BABO",-2.583333333,133.4166667,8,0,0,8
11/03/1944,"PTO","USA","5 AF","388 BS","B25",1,,,,,"NEW GUINEA","BABO",-2.583333333,133.4166667,8,0,0,8
11/24/1942,"PTO","USA","5 AF","65 BS","B17",1,,,,,"NEW GUINEA","SANANANDA ROADS",-8.666666667,148.4166667,8,0,0,8
06/13/1944,"PTO","USA","5 AF","387 BS","B25",1,,,,,"NEW GUINEA","CHAROV",-3.333333333,142.7333333,8,0,0,8
06/15/1944,"PTO","USA","5 AF","386 BS","B25",1,,,,,"NEW GUINEA","DAGUA",-3.416666667,143.3333333,8,0,0,8
02/21/1944,"PTO","USA","5 AF","90 S","A20",,,,,,"NEW GUINEA","HANSA BAY",-4.166666667,144.9166667,8,0,0,8
02/05/1944,"PTO","USA","5 AF","13 S","A20",,,,,,"NEW GUINEA","AWAR",-4.166666667,144.8333333,8,0,0,8
07/01/1944,"PTO","USA","5 AF","530 BS","B24",,,,,,"NEW GUINEA","HOLLANDIA",-2.5,140.75,8,0,0,8
07/02/1943,"PTO","USA","5 AF","498 BS","B25",,,,,,"NEW GUINEA","LOGUI",-7.066666667,147.05,8,0,0,8
08/25/1944,"PTO","USA","5 AF","90 S","A20",12,,,,,"NEW GUINEA","WOSKE RIVER",-2.166666667,138.75,8,0,0,8
06/26/1944,"PTO","USA","5 AF","8 S","A20",11,,,,,"NEW GUINEA","KORIM",-0.916666667,136.0833333,8,0,0,8
03/15/1944,"PTO","USA","5 AF","8 S","A20",11,,,,,"NEW GUINEA","KAIRIRU",-3.333333333,143.5833333,8,0,0,8
12/21/1943,"PTO","USA","5 AF","13 BS","B25",10,,,,,"NEW GUINEA","DORF POINT",-5.5,148.3333333,8,0,0,8
01/13/1944,"PTO","USA","5 AF","90 S","A20",10,,,,,"NEW GUINEA","DID MOP VILLAGE",-6.016666667,149.1833333,8,0,0,8
06/25/1944,"PTO","USA","5 AF","8 S","A20",10,,,,,"NEW GUINEA","TOR RIVER",-2,138.9166667,8,0,0,8
10/15/1943,"PTO","USA","5 AF","2 BS","B25",9,,,,,"NEW GUINEA","SIO",-5.916666667,147.3333333,8,0,0,8
10/24/1943,"PTO","USA","5 AF","822 BS","B25",9,,,,,"NEW GUINEA","ALEXISHAFEN",-5.083333333,145.7833333,8,0,0,8
09/04/1943,"PTO","USA","5 AF","13 BS","B25",9,,,,,"NEW GUINEA","HOPOI",-6.75,147.3333333,8,0,0,8
09/22/1943,"PTO","USA","5 AF","8 BS","B25",9,,,,,"NEW GUINEA","LANGEMAK BAY",-6.583333333,147.8333333,8,0,0,8
10/23/1943,"PTO","USA","5 AF","822 BS","B25",9,,,,,"NEW GUINEA","BOGADJIM",-5.416666667,145.75,8,0,0,8
11/13/1943,"PTO","USA","5 AF","822 BS","B25",9,,,,,"NEW GUINEA","MADANG",-5.25,145.8333333,8,0,0,8
12/17/1943,"PTO","USA","5 AF","405 BS","B25",9,,,,,"NEW GUINEA","NAMBARIWA",-5.966666667,147.4333333,8,0,0,8
12/27/1943,"PTO","USA","5 AF","405 BS","B25",9,,,,,"NEW GUINEA","KANOMI",-6.25,147.6666667,8,0,0,8
01/10/1944,"PTO","USA","5 AF","499 BS","B25",9,,,,,"NEW GUINEA","BOGIA",-4.333333333,145,8,0,0,8
04/08/1944,"PTO","USA","5 AF","501 BS","B25",9,,,,,"NEW GUINEA","WEWAK",-3.583333333,143.6666667,8,0,0,8
08/05/1943,"PTO","USA","5 AF","13 BS","B25",9,,,,,"NEW GUINEA","BOGADJIM",-5.416666667,145.75,8,0,0,8
10/14/1943,"PTO","USA","5 AF","2 BS","B25",8,,,,,"NEW GUINEA","ALEXISHAFEN",-5.083333333,145.7833333,8,0,0,8
08/29/1943,"PTO","USA","5 AF","498 BS","B25",8,,,,,"NEW GUINEA","ALEXISHAFEN",-5.083333333,145.7833333,8,0,0,8
05/22/1944,"PTO","USA","5 AF","63 BS","B24",7,,,,,"NEW GUINEA","MANOKWARI",-0.833333333,134.0833333,8,0,0,8
03/17/1944,"PTO","USA","5 AF","501 BS","B25",6,,,,,"NEW GUINEA","MOM",-3.583333333,143.75,8,0,0,8
05/14/1944,"PTO","USA","5 AF","403 BS","B24",5,,,,,"NEW GUINEA","SAWAR",-1.916666667,138.75,8,0,0,8
05/12/1944,"PTO","USA","13 AF","868 BS","B24",3,,,,,"NEW GUINEA","BIAK",-1,136,8,0,0,8
01/06/1944,"PTO","USA","5 AF","19 BS","B26",5,,,,,"NEW GUINEA","ERIMA",-5.416666667,145.75,8,0,0,8
05/19/1945,"PTO","USA","5 AF","360 BG","B24",5,,,,,"NEW GUINEA","MOEMI RIVER",-1.5,134.0833333,8,0,0,8
03/13/1944,"PTO","USA","5 AF","321 BS","B24",2,,,,,"NEW GUINEA","WEWAK",-3.583333333,143.6666667,8,0,0,8
03/15/1944,"PTO","USA","5 AF","319 BS","B24",,,,,,"NEW GUINEA","WEWAK",-3.583333333,143.6666667,8,0,0,8
03/15/1944,"PTO","USA","5 AF","400 BS","B24",,,,,,"NEW GUINEA","WEWAK",-3.583333333,143.6666667,8,0,0,8
06/02/1943,"PTO","USA","5 AF","403 BS","B24",6,,,,,"NEW GUINEA","WEWAK",-3.583333333,143.6666667,6,0,2,8
10/05/1944,"PTO","USA","5 AF","310 FS","P47",16,,,,,"NEW GUINEA","BABO",-2.583333333,133.4166667,8,0,0,8
10/05/1944,"PTO","USA","5 AF","311 FS","P47",16,,,,,"NEW GUINEA","BABO",-2.583333333,133.4166667,8,0,0,8
10/09/1944,"PTO","USA","5 AF","69 FS","P47",16,,,,,"NEW GUINEA","LANGGOER",-5.666666667,132.75,8,0,0,8
10/18/1944,"PTO","USA","5 AF","69 FS","P47",16,,,,,"NEW GUINEA","TIMOEKA",-4.7833,136.533,8,0,0,8
05/21/1944,"PTO","USA","5 AF","35 FS","P38",16,,,,,"NEW GUINEA","KARAWOP",-3.416666667,143.4166667,8,0,0,8
06/30/1944,"PTO","USA","5 AF","431 FS","P38",16,,,,,"NEW GUINEA","NOEMFOOR ISLAND",-1,134.8333333,8,0,0,8
05/24/1944,"PTO","USA","5 AF","35 FS","P38",15,,,,,"NEW GUINEA","KARAWOP",-3.416666667,143.4166667,8,0,0,8
08/23/1944,"PTO","USA","5 AF","431 FS","P38",14,,,,,"NEW GUINEA","NABIRE",-3.333333333,135.5,8,0,0,8
11/01/1942,"PTO","USA","5 AF","19 BG","B17",12,,,,,"NEW GUINEA","FAISI ISLAND",-7.066666667,155.8833333,8,0,0,8
08/08/1942,"PTO","USA","5 AF","22 BG","B26",11,,,,,"NEW GUINEA","LAE A/D",-6.74143,146.989626,8,0,0,8
09/02/1943,"PTO","USA","5 AF","405 BS","B25",8,,,,,"NEW GUINEA","WEWAK",-3.583333333,143.6666667,8,0,0,8
05/20/1944,"PTO","USA","5 AF","500 BS","B25",6,,,,,"NEW GUINEA","BUT",-3.416666667,143.25,8,0,0,8
05/18/1944,"PTO","USA","5 AF","499 BS","B25",6,,,,,"NEW GUINEA","WEWAK",-3.583333333,143.6666667,8,0,0,8
05/26/1944,"PTO","USA","5 AF","499 BS","B25",6,,,,,"NEW GUINEA","BUT",-3.416666667,143.25,8,0,0,8
05/20/1944,"PTO","USA","5 AF","499 BS","B25",6,,,,,"NEW GUINEA","KARAWOP",-3.416666667,143.4166667,8,0,0,8
05/21/1944,"PTO","USA","5 AF","499 BS","B25",6,,,,,"NEW GUINEA","BUT",-3.416666667,143.25,8,0,0,8
05/22/1944,"PTO","USA","5 AF","500 BS","B25",6,,,,,"NEW GUINEA","HOLLANDIA",-2.5,140.75,8,0,0,8
05/22/1944,"PTO","USA","5 AF","405 BS","B25",6,,,,,"NEW GUINEA","KARAWOP",-3.416666667,143.4166667,8,0,0,8
05/26/1944,"PTO","USA","5 AF","501 BS","B25",6,,,,,"NEW GUINEA","OAGUA",-3.416666667,143.3333333,8,0,0,8
06/04/1944,"PTO","USA","5 AF","33 BS","B24",6,,,,,"NEW GUINEA","BIAK",-1,136,8,0,0,8
07/30/1943,"PTO","USA","5 AF","321 BS","B24",6,,,,,"NEW GUINEA","SALAMAUA",-7.016666667,147.1166667,8,0,0,8
05/21/1944,"PTO","USA","5 AF","405 BS","B25",5,,,,,"NEW GUINEA","KARAWOP",-3.416666667,143.4166667,8,0,0,8
05/21/1944,"PTO","USA","5 AF","71 BS","B25",5,,,,,"NEW GUINEA","KARAWOP",-3.416666667,143.4166667,8,0,0,8
06/13/1944,"PTO","USA","5 AF","71 BS","B25",5,,,,,"NEW GUINEA","YAKAMUL",-3.25,142.75,8,0,0,8
09/25/1943,"PTO","USA","5 AF","321 BS","B24",4,,,,,"NEW GUINEA","BOGADJIM",-5.416666667,145.75,8,0,0,8
03/15/1944,"PTO","USA","5 AF","319 BS","B24",4,,,,,"NEW GUINEA","WEWAK",-3.583333333,143.6666667,8,0,0,8
03/15/1944,"PTO","USA","5 AF","400 BS","B24",4,,,,,"NEW GUINEA","WEWAK",-3.583333333,143.6666667,8,0,0,8
07/15/1944,"PTO","USA","5 AF","321 BS","B24",4,,,,,"NEW GUINEA","JEFMAN",-0.933333333,131.1166667,8,0,0,8
03/13/1944,"PTO","USA","5 AF","400 BS","B24",3,,,,,"NEW GUINEA","KARKAR ISLAND",-4.666666667,146,8,0,0,8
04/11/1944,"PTO","USA","5 AF","400 BS","B24",3,,,,,"NEW GUINEA","HANSA BAY",-4.166666667,144.9166667,8,0,0,8
06/26/1944,"PTO","USA","5 AF","321 BS","B24",2,,,,,"NEW GUINEA","MAFFIN BAY",-2,138.8333333,8,0,0,8
07/06/1944,"PTO","USA","5 AF","321 BS","B24",2,,,,,"NEW GUINEA","SARMI",-1.833333333,138.75,8,0,0,8
07/22/1943,"PTO","USA","5 AF","320 BS","B24",2,,,,,"NEW GUINEA","KDMIATUM",-7.166666667,147,8,0,0,8
07/26/1943,"PTO","USA","5 AF","320 BS","B24",2,,,,,"NEW GUINEA","KOMIATUM",-7.166666667,147,8,0,0,8
03/13/1943,"PTO","USA","5 AF","63 BS","B17",1,,,,,"NEW GUINEA","WEWAK",-3.583333333,143.6666667,8,0,0,8
02/19/1945,"PTO","USA","5 AF","360 BG","B24",,,,,,"NEW GUINEA","WEWAK",-3.583333333,143.6666667,8,0,0,8
09/25/1943,"PTO","USA","5 AF","321 BS","B24",,,,,,"NEW GUINEA","BOGADJIM",-5.416666667,145.75,8,0,0,8
09/27/1943,"PTO","USA","5 AF","403 BS","B24",,,,,,"NEW GUINEA","WEWAK",-3.583333333,143.6666667,8,0,0,8
08/23/1944,"PTO","USA","5 AF","80 FS","P38",,,,,,"NEW GUINEA","UTAROM",-3.6166666,133.666666,8,0,0,8
04/10/1944,"PTO","USA","5 AF","64 BS","B24",,,,,,"NEW GUINEA","HANSA BAY",-4.166666667,144.9166667,8,0,0,8
05/22/1944,"PTO","USA","5 AF","499 BS","B25",,,,,,"NEW GUINEA","OAGUA",-3.416666667,143.3333333,8,0,0,8
05/17/1944,"PTO","USA","5 AF","321 BS","B24",,,,,,"NEW GUINEA","WEWAK",-3.583333333,143.6666667,8,0,0,8
04/09/1943,"PTO","USA","5 AF","90 BS","B25",13,,,,,"NEW GUINEA","MADANG",-5.25,145.8333333,3,0,5,8
04/03/1944,"PTO","USA","5 AF","499 BS","B25",10,,,,,"NEW GUINEA","HOLLANDIA",-2.5,140.75,3,0,5,8
01/27/1944,"PTO","USA","5 AF","2 BS","B25",7,,,,,"NEW GUINEA","ERIMA",-5.416666667,145.75,5,3,0,8
01/13/1944,"PTO","USA","5 AF","501 BS","B25",9,,,,,"NEW GUINEA","CAPE GOURDON",-4.416666667,145.3333333,8,0,0,8
03/31/1944,"PTO","USA","5 AF","71 BS","B25",9,,,,,"NEW GUINEA","MUSHU ISLAND",-3.416666667,143.5833333,8,0,0,8
04/03/1944,"PTO","USA","5 AF","405 BS","B25",9,,,,,"NEW GUINEA","HOLLANDIA",-2.5,140.75,8,0,0,8
04/03/1944,"PTO","USA","5 AF","71 BS","B25",8,,,,,"NEW GUINEA","HOLLANDIA",-2.5,140.75,8,0,0,8
01/29/1944,"PTO","USA","5 AF","2 BS","B25",7,,,,,"NEW GUINEA","AWAR",-4.166666667,144.8333333,8,0,0,8
01/29/1944,"PTO","USA","5 AF","408 BS","B25",7,,,,,"NEW GUINEA","HANSA BAY",-4.166666667,144.9166667,8,0,0,8
01/22/1944,"PTO","USA","5 AF","498 BS","B25",7,,,,,"NEW GUINEA","CAPE CROISILLES",-4.833333333,145.8333333,8,0,0,8
01/22/1944,"PTO","USA","5 AF","500 BS","B25",7,,,,,"NEW GUINEA","CAPE GOURDON",-4.416666667,145.3333333,8,0,0,8
12/01/1943,"PTO","USA","5 AF","400 BS","B24",6,,,,,"NEW GUINEA","WEWAK",-3.583333333,143.6666667,8,0,0,8
05/13/1944,"PTO","USA","5 AF","531 BS","B24",6,,,,,"NEW GUINEA","NOEMFOOR ISLAND",-1,134.8333333,8,0,0,8
11/05/1943,"PTO","USA","5 AF","19 BS","B26",6,,,,,"NEW GUINEA","BOGADJIM",-5.416666667,145.75,8,0,0,8
03/03/1943,"PTO","USA","5 AF","405 BS","B25",6,,,,,"NEW GUINEA","HUON GULF",-6.833333333,147.1666667,8,0,0,8
04/22/1944,"PTO","USA","13 AF","72 BS","B24",5,,,,,"NEW GUINEA","MOM",-3.583333333,143.75,8,0,0,8
05/08/1944,"PTO","USA","13 AF","31 BS","B24",5,,,,,"NEW GUINEA","SORIDO",-1.166666667,136.0833333,8,0,0,8
05/12/1944,"PTO","USA","13 AF","370 BS","B24",5,,,,,"NEW GUINEA","BIAK I",-1,136,8,0,0,8
08/08/1944,"PTO","USA","5 AF","400 BS","B24",5,,,,,"NEW GUINEA","BABO",-2.583333333,133.4166667,8,0,0,8
08/08/1944,"PTO","USA","5 AF","320 BS","B24",5,,,,,"NEW GUINEA","BABO",-2.583333333,133.4166667,8,0,0,8
05/08/1944,"PTO","USA","13 AF","371 BS","B24",5,,,,,"NEW GUINEA","MOKMER",-1.166666667,136.1666667,8,0,0,8
08/08/1944,"PTO","USA","5 AF","321 BS","B24",5,,,,,"NEW GUINEA","BABO",-2.583333333,133.4166667,8,0,0,8
05/18/1944,"PTO","USA","13 AF","31 BS","B24",5,,,,,"NEW GUINEA","BOSNEK",-1.166666667,136.25,8,0,0,8
08/13/1944,"PTO","USA","5 AF","408 BS","B24",4,,,,,"NEW GUINEA","MANOKWARI",-0.833333333,134.0833333,8,0,0,8
08/13/1944,"PTO","USA","5 AF","65 BS","B24",4,,,,,"NEW GUINEA","MANOKWARI",-0.833333333,134.0833333,8,0,0,8
08/08/1944,"PTO","USA","5 AF","65 BS","B24",4,,,,,"NEW GUINEA","MANOKWARI",-0.833333333,134.0833333,8,0,0,8
08/16/1943,"PTO","USA","5 AF","400 BS","B24",5,,,,,"NEW GUINEA","WEWAK",-3.583333333,143.6666667,0,6,2,8
09/05/1943,"PTO","USA","5 AF","499 BS","B25",12,,,,,"NEW GUINEA","NADZAB",-6.583333333,146.75,0,0,8,8
08/17/1943,"PTO","USA","5 AF","65 BS","B17",6,,,,,"NEW GUINEA","MADANG",-5.25,145.8333333,0,0,8,8
05/17/1944,"PTO","USA","13 AF","23 BS","B24",4,,,,,"NEW GUINEA","BIAK",-1,136,0,0,8,8
08/17/1943,"PTO","USA","5 AF","64 BS","B24",6,,,,,"NEW GUINEA","DAGUA",-3.416666667,143.3333333,0,3,5,8
05/11/1944,"PTO","USA","13 AF","31 BS","B24",4,,,,,"NEW GUINEA","MOKMER",-1.166666667,136.1666667,0,0,8,8
09/29/1944,"PTO","USA","5 AF","673 S","A20",12,,,,,"NEW GUINEA","LANGGOER",-5.666666667,132.75,0,0,8,8
11/06/1944,"PTO","USA","5 AF","388 S","A20",12,,,,,"NEW GUINEA","SARMI",-1.833333333,138.75,0,0,8,8
04/16/1944,"PTO","USA","5 AF","71 BS","B25",6,,,,,"NEW GUINEA","HUMBOLDT BAY",-2.583333333,140.75,0,0,8,8
05/15/1944,"PTO","USA","5 AF","63 BS","B24",4,,,,,"NEW GUINEA","SORIDO",-1.166666667,136.0833333,0,0,8,8
05/16/1944,"PTO","USA","5 AF","63 BS","B24",4,,,,,"NEW GUINEA","SORIDO",-1.166666667,136.0833333,0,0,8,8
05/19/1944,"PTO","USA","5 AF","63 BS","B24",4,,,,,"NEW GUINEA","MOKMER",-1.166666667,136.1666667,0,0,8,8
04/09/1944,"PTO","USA","5 AF","7 FS","P40",16,,,,,"NEW GUINEA","TADJMI",-3.166666667,142.4166667,0,8,0,8
12/19/1944,"PTO","NEW ZEALAND","RNZAF","NO. 19 SQUADRON RNZAF","F4U",8,,,,,"NEW IRELAND","BALGAI",-2.683333333,150.8,8,0,0,8
12/22/1944,"PTO","NEW ZEALAND","RNZAF","NO. 19 SQUADRON RNZAF","F4U",8,,,,,"NEW IRELAND","BALGAI",-2.683333333,150.8,8,0,0,8
12/28/1944,"PTO","NEW ZEALAND","RNZAF","NO. 19 SQUADRON RNZAF","F4U",8,,,,,"NEW IRELAND","NEW IRELAND SWEEP",-2.733333333,150.85,8,0,0,8
02/23/1945,"ETO","GREAT BRITAIN","RAF",,"LANCASTER",83,,,,,"NORWAY","OSLO",59.97,11.05,8,0,0,8
11/15/1944,"PTO","USA","13 AF","42 BG","B25",12,,,,,"PALAU ISLANDS","MAPIA ISLAND",0.866666667,134.4666667,8,0,0,8
08/05/1944,"PTO","USA","13 AF","31 BS","B24",6,,,,,"PALAU ISLANDS","YAP ISLAND",9.533333333,138.1333333,8,0,0,8
06/28/1944,"PTO","USA","13 AF","394 BS","B24",6,,,,,"PALAU ISLANDS","YAP",9.516666667,138.1333333,8,0,0,8
08/05/1944,"PTO","USA","13 AF","23 BS","B24",5,,,,,"PALAU ISLANDS","YAP ISLAND",9.533333333,138.1333333,8,0,0,8
07/13/1944,"PTO","USA","13 AF","371 BS","B24",5,,,,,"PALAU ISLANDS","YAP",9.516666667,138.1333333,8,0,0,8
09/03/1944,"PTO","USA","13 AF","371 BS","B24",4,,,,,"PALAU ISLANDS","KOROR ISLAND",7.333333333,134.5,8,0,0,8
08/05/1944,"PTO","USA","13 AF","72 BS","B24",,,,,,"PALAU ISLANDS","YAP ISLAND",9.533333333,138.1333333,8,0,0,8
06/27/1944,"PTO","USA","13 AF","394 BS","B24",,,,,,"PALAU ISLANDS","YAP",9.516666667,138.1333333,8,0,0,8
07/07/1944,"PTO","USA","13 AF","372 BS","B24",5,,,,,"PALAU ISLANDS","YAP",9.516666667,138.1333333,6,0,2,8
07/14/1944,"PTO","USA","13 AF","394 BS","B24",6,,,,,"PALAU ISLANDS","YAP",9.516666667,138.1333333,8,0,0,8
07/15/1944,"PTO","USA","13 AF","370 BS","B24",6,,,,,"PALAU ISLANDS","YAP",9.516666667,138.1333333,8,0,0,8
08/09/1944,"PTO","USA","13 AF","31 BS","B24",6,,,,,"PALAU ISLANDS","YAP ISLAND",9.533333333,138.1333333,8,0,0,8
08/09/1944,"PTO","USA","13 AF","23 BS","B24",6,,,,,"PALAU ISLANDS","YAP ISLAND",9.533333333,138.1333333,8,0,0,8
04/27/1945,"PTO","USA","7 AF","867 BS","B24",6,,,,,"PALAU ISLANDS","ARAKABESAN ISLA",7.35,134.45,8,0,0,8
07/14/1944,"PTO","USA","13 AF","31 BS","B24",5,,,,,"PALAU ISLANDS","YAP",9.516666667,138.1333333,8,0,0,8
